Top100Year,SongTitle,Artist,LyricsStatus,Lyrics,ReleaseYear,Genre
2023,Sure Thing,Miguel,True,"Love you like a brother
Treat you like a friend
Respect you like a lover
Oh, oh, oh, oh, oh, oh
You could bet that, never gotta sweat that (oh, oh, oh, oh, oh)
You could bet that, never gotta sweat that (yeah, yeah, yeah)
You could bet that, never gotta sweat that
You could bet that, never gotta sweat that (yeah)
If you be the cash
I'll be the rubber band
You be the match
I will be a fuse, boom
Painter, baby, you could be the muse
I'm the reporter, baby, you could be the news
'Cause you're the cigarette and I'm the smoker
We raise a bet 'cause you're the joker
Checked off, you are the chalk
And I can be the blackboard
You can be the talk
And I can be the walk, yeah
Even when the sky comes falling
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
Even when we're down to the wire, babe
Even when it's do or die
We could do it, baby, simple and plain
'Cause this love is a sure thing
You could bet that, never gotta sweat that (yeah, yeah, yeah)
You could bet that, never gotta sweat that
You could bet that, never gotta sweat that
You could bet that, never gotta sweat that
You could be the lover, I'll be the fighter, babe
If I'm the blunt (uh), you could be the lighter, babe
Fire it up
Writer, baby, you could be the quote, yeah (uh)
If I'm the lyric, baby, you could be the note (uh), record that
Saint I'm a sinner (uh), prize I'm a winner (uh)
And it's you, what did I do to deserve that?
Paper, baby, I'll be the pen
Say that I'm the one 'cause you are a ten
Real and not pretend
Even when the sky comes falling (yeah, yeah, yeah, yeah, yeah)
Even when the sun don't shine (yeah)
I got faith in you and I
So put your pretty little hand in mine
Even when we're (you could bet that, never gotta sweat that)
Down to the wire, baby
Even when it's do or die (you could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)
We could do it baby, simple and plain
(You could bet that, never gotta sweat that)
'Cause this love is a sure thing
Uh, now rock with me, baby
Let me hold you in my arms
Talk with me babe, yeah, yeah
Uh, now rock with me baby
Let me hold you in my arms
Talk with me babe, yeah, yeah
This love between you and I is simple as pie, baby
Yeah, it's such a sure thing (it's such a sure thing)
Oh, it such a sure thing (it's such a sure thing)
Even when (you could bet that, never gotta sweat that)
The sky comes falling
Even when (you could bet that, never gotta sweat that)
The sun don't shine
(You could bet that, never gotta sweat that)
I got faith in you and I
So put your pretty little hand in mine (you could bet that, never gotta sweat that)
Even when (you could bet that, never gotta sweat that)
We're down to the wire, babe
Even when (you could bet that, never gotta sweat that)
It's do or die (you could bet that, never gotta sweat that)
We could do it, baby, simple and plain
(You could bet that, never gotta sweat that)
'Cause this love is a sure thing
Love you like a brother (you could bet that, never gotta sweat that)
Treat you like a friend (you could bet that, never gotta sweat that)
Respect you like a lover (you could bet that, never gotta sweat that)
Oh, oh, oh, oh, oh, oh",2010,"Corrido, Regional Mexican, Rock en Español, Hip-Hop/Rap"
2023,Anti-Hero,Taylor Swift,True,"I have this thing where I get older but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift
All of the people I've ghosted stand there in the room
I should not be left to my own devices
They come with prices and vices
I end up in crisis (tale as old as time)
I wake up screaming from dreaming
One day I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)
It's me, hi, I'm the problem, it's me
At tea time, everybody agrees
I'll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero
Sometimes I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city
Pierced through the heart, but never killed
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman? (Tale as old as time)
I wake up screaming from dreaming
One day I'll watch as you're leaving
And life will lose all its meaning
(For the last time)
It's me, hi, I'm the problem, it's me (I'm the problem, it's me)
At tea time, everybody agrees
I'll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero
I have this dream my daughter in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out
""She's laughing up at us from hell""
It's me, hi, I'm the problem, it's me
It's me, hi, I'm the problem, it's me
It's me, hi, everybody agrees, everybody agrees
It's me, hi (hi), I'm the problem, it's me (I'm the problem, it's me)
At tea (tea) time (time), everybody agrees (everybody agrees)
I'll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero",2022,"Synth-pop, Pop rock, Pop"
2023,Snooze,SZA,True,"I'll touch that fire for you
I do that three, four times again, I testify for you
I told that lie, I'd kill that bitch
I do what all of them around you scared to do, I'm not
Long as you juggin' out here for me, I got it
Mobbin', schemin', lootin', hide your bodies
Long as you dreamin' 'bout me, ain't no problem
I don't got nobody, just with you right now
Tell the truth, I look better under you
I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do
I can't lose when I'm with you
I can't just snooze and miss the moment
You just too important
Nobody do body like you do, you do
In the droptop ride with you, I feel like Scarface (Scarface)
Like that white bitch with the bob, I'll be your main one (main one)
Let's take this argument back up to my place
Sex remind you, I'm nonviolent, I'm your day one
We ain't had shit, yeah, it was magic, yeah
Smash and grab shit, yeah
Nasty habits take a hold when you not here
Ain't a home when you not here
Hard to grow when you not here, I'm sayin'
I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do
I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do, you do
Main one ridin'
How you frontin' on me and I'm the main one tryin'?
How you blame it on me and you the main one lyin'?
How you threatenin' to leave and I'm the main one cryin'?
Just tryna be your everything
Main one ridin'
How you frontin' on me and I'm the main one tryin'?
How you blame it on me and you the main one lyin'?
How you threatenin' to leave and I'm the main one cryin'?
I can't lose when I'm with you, ooh
How can I snooze and miss the moment?
You just too important
Nobody do body like you do
I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do, you do
Nah, nah, nah, nah
I think I know, whoa-oh
See, no, I can't lose
I think I know, ooh-whoa, ooh-whoa-oh",2022,"Synth-pop, Pop rock, Pop"
2023,Something In The Orange,Zach Bryan,True,"It'll be fine by dusk light I'm telling you, baby
These things eat at your bones and drive your young mind crazy
But when you place your head between my collar and jaw
I don't know much but there's no weight at all
And I'm damned if I do and I'm damned if I don't
'Cause if I say I miss you I know that you won't
But I miss you in the mornings when I see the sun
Something in the orange tells me we're not done
To you I'm just a man, to me you're all I am
Where the hell am I supposed to go?
I poisoned myself again
Something in the orange tells me you're never coming home
I need to hear you say you've been waitin' all night
There's orange dancing in your eyes from bulb light
Your voice only trembles when you try to speak
Take me back to us dancing, this wood used to creak
To you I'm just a man, to me you're all I am
Where the hell am I supposed to go?
I poisoned myself again
Something in the orange tells me you're never coming home
To you I'm just a man, to me you're all I am
Where the hell am I supposed to go?
I poisoned myself again
Something in the orange tells me you're never coming home
If you leave today, I'll just stare at the way
The orange touches all things around
The grass, trees and dew, how I just hate you
Please turn those headlights around
Please turn those headlights around",2022,"Electropop, Country"
2023,Die For You,The Weeknd & Ariana Grande,True,"I'm findin' ways to articulate the feeling I'm goin' through
I just can't say I don't love you
'Cause I love you, yeah
It's hard for me to communicate the thoughts that I hold
But tonight, I'm gon' let you know
Let me tell the truth
Baby, let me tell the truth, yeah
You know what I'm thinkin', see it in your eyes
You hate that you want me, hate it when you cry
You're scared to be lonely, especially in the night
I'm scared that I'll miss you, happens every time
I don't want this feelin', I can't afford love
I try to find a reason to pull us apart
It ain't workin' 'cause you're perfect
And I know that you're worth it
I can't walk away, (oh)
Even though we're going through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind
'Cause baby, I would die for you
Baby, I would die for you, yeah
I'm finding ways to manipulate the feelin' you're going through
But baby-girl, I'm not blaming you
Just don't blame me too, yeah
'Cause I can't take this pain forever
And you won't find no one that's better
'Cause I'm right for you, babe
I think I'm right for you, babe
You know what I'm thinking, see it in your eyes
You hate that you want me, hate it when you cry
It ain't workin' 'cause you're perfect
And I know that you're worth it
I can't walk away
Even though we're going through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind
'Cause baby, I would die for you
Baby, I would die for you, yeah
I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
I'm just sayin', yeah
I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
Na, na, na, na, na, na, na, na
Even though we're going through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind
'Cause baby, I would die for you
Baby, I would die for you, yeah
Die for you",2016,"Electropop, Country"
2023,Fukumean,Gunna,True,"Fuck you mean?
Young Gunna Wunna back, callin' me splurge
Watch me jump right off the curb (eeeyah)
Bentley Spur fly like a bird
Spin on the first and the third (eeeyah)
Solid, I'm keepin' my word
Can't be my equal, I don't know what you heard (eeeyah)
Crank up the foreign, I swerve
Keep me a stick if they purge (eeeyah)
Ha, ha (eeeyah)
Ha, ha (eeeyah)
Ha, ha (eeeyah)
Ha, ha (eeeyah)
Fuck you mean?
Young Gunna Wunna, they workin' my nerves (eeeyah)
I'm about to pour up some syrup (eeeyah)
Fucking this bitch like a perv' (eeeyah)
Smack from the back, grab her perm (eeeyah)
Ice, the burr, uh, shittin' on all you lil' turds
Can't take that dick, wait your turn
In my own lane, we can't merge (eeeyah)
Suck with no hands, you can learn (eeeyah)
Let's see how much you can earn (eeeyah)
Watch mе go big like the Worm (eeeyah)
And I ain't smokin' no sherm (eeeyah)
I'm in this bitch with P Litty
QP, QP-ski
All of my bitches is pretty, they showin' they titties, it's up to the ceilin' (eeeyah)
I let her run through a million, I rock with her really, let's fuck on a billion (eeeyah)
I'ma get down to the gritty then fuck up the city, the home of the villains (eeeyah)
Ecstasy, wonderful feelin' (eeeyah)
Smoke out the pound when I'm chillin' (eeeyah)
Trappin', I made me a killin' (eeeyah)
Look, I got everybody wishin' (eeeyah)
I hope you play your position (eeeyah)
I don't want nobody listenin' (eeeyah)
I see the hoe with precision (eeeyah)
Get rich my only decision (eeeyah)
Fuck you mean?
Young Gunna Wunna back, callin' me splurge
Watch me jump right off the curb (eeeyah)
Bentley Spur fly like a bird
Spin on the first and the third (eeeyah)
Solid, I'm keepin' my word
Can't be my equal, I don't know what you heard (eeeyah)
Crank up the foreign, I swerve
Keep me a stick if they purge
Eeeyah, eeeyah
Eeeyah, eeeyah
Eeeyah (fuck you mean?)
Eeeyah
Eeeyah, eeeyah
(Fuck you mean?) Yeah
Yeah (eeeyah)",2016,"Electropop, Country"
2023,Need A Favor,Jelly Roll,True,"I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So, who the hell am I, who the hell am I
To expect a Savior, oh
If I only talk to God when I need a favor?
But God, I need a favor
I know Amazing Grace, but I ain't been livin' them words
Swear I spend most Sundays, drunk off my ass, than I have in church
Hard cover King James only been savin' dust on the nightstand
And I don't know what to say by the time I fold my hands
I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So, who the hell am I, who the hell am I
To expect a Savior, oh
If I only talk to God when I need a favor?
But God, I need a favor
Amen, amen
Yeah, I owe you more than one and beggars can't be choosers
But I'll pay for all I've done, just please don't let me lose her
I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So, who the hell am I, who the hell am I
To expect a Savior, oh
If I only talk to God when I need a favor?
But God, I need a favor
Amen, amen
Amen, amen
Hangin' in there, just barely
Throwin' up prayers, like Hail Mary's
If You're still there, Lord, spare me
Oh my God, oh my God, Hail Mary
Hangin' in there, just barely
Throwin' up prayers, like Hail Mary's
If You're still there, Lord, spare me
Oh my God, oh my God, Hail Mary
I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So tell me, who the hell am I to expect a Savior
When I only talk to God if I need a favor?
God, I need a favor
Amen
God, I need a favor, woah
Amen",2023,"Electropop, Country"
2023,Cruel Summer,Taylor Swift,True,"Fever dream high in the quiet of the night
You know that I caught it
Bad, bad boy
Shiny toy with a price
You know that I bought it
Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more
And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, whoa oh
It's a cruel summer
With you
Hang your head low
In the glow of the vending machine
I'm not dying
You say that we'll just screw it up in these trying times
We're not trying
So cut the headlights, summer's a knife
I'm always waiting for you just to cut to the bone
Devils roll the dice, angels roll their eyes
And if I bleed, you'll be the last to know
Oh, it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, whoa, oh
It's a cruel summer
With you
I'm drunk in the back of the car
And I cried like a baby coming home from the bar (oh)
Said, ""I'm fine, "" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (oh)
And I screamed for whatever it's worth
""I love you, "" ain't that the worst thing you ever heard?
He looks up grinning like a devil
It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules, in breakable heaven
But ooh, whoa, oh
It's a cruel summer
With you
I'm drunk in the back of the car
And I cried like a baby coming home from the bar (oh)
Said, ""I'm fine, "" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (oh)
And I screamed for whatever it's worth
""I love you, "" ain't that the worst thing you ever heard?",2023,"Electropop, Country"
2023,La Bebe,Yng Lvcas x Peso Pluma,True,"Hoy es noche de estar soltera
Le gusta el perreo y bailar de cerca
Me encanta cuando bellaquea
Quiere que la toque, pe-ro sabes ti
Que esta noche estás pa' mí
Ven, trépate encima 'e mí, manda la ubi', paso por ti
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer
No se le ha olvidado cómo la pasamos
Fuimos a la disco y los dos bailamos pegados
Como perros pegaos, besos y par de tragos
Se quedó a mi lado y dijo: ""creo me he enamorado""
Ella fuma, ella toma
Es diablita, chiquita, pero picosa
Me encanta cuando el pantalón me lo rosa
A ella le encanta, se ve en su cara lo goza
Tiene novio y no se comporta
Me dice: ""tranqui, que la relación 'ta rota""
Nuestros cuerpos chocan y chocan
Se juntan las bocas, los leggings le ahorcan
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer, ayer, ayer
Y te movias muy bien, muy bien
Y se impregnó el olor de Chanel
Tamos 1000 grados farenheit
Está buena y de cara bonita
Le pones música y solita se excita
Pa' la fiesta nunca se limita
Par de amigas, completa la cuadrilla
Pero tú, mamá, sabes, me mamas
Loca, ven pa'cá, pégate hasta atrás
Nos vamos tú y yo en un viaje fugaz
Interestellar, comerte toda
Fumaremos los dos marihuana
En el cuarto, en la azotea y en mi cama
Nena, creo te llaman, contesta mañana
Que no se apague la flama
Llama a los bomberos, que el cuarto se va a incendiar
De tanto calor creo que nos vamos a desmayar
Chica, ven pa'cá, que te voy a bellaquear
Ojitos chinitos como dice Don Omar
La bebé, la bebé
Y hasta abajo la bebé
Hasta abajo la bebé
Hasta abajo la bebé
Hasta abajo la bebé-bé-bé-bé
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer
Quiere que le ponga música
Pa' que baile hasta abajo la bebé (la bebé, la bebé)
Bebimos un par de botellas
Y aun así recuerda que lo hicimo' ayer
Translate to English",2023,"Reggaeton, Latin Urbano"
2023,You Proof,Morgan Wallen,True,"Yeah, I've been throwin' down the whiskey
I oughta get my money back
And someone said it drowns a memory
Ah, but it ain't doing jack
Yeah, I've been sippin', I've been buzzin'
Shootin' doubles like it's nothin'
Ah, but nothin' makes you go away
I need something you proof
Somethin' stronger than I'm used to
Yeah, I've been pourin' ninety to a hundred
Feel like nothing's gonna cut it, that's the hard truth
Yeah, I need something you proof
Oh, I need something you proof
Poured 'em up 'til they're shuttin' 'em down, yeah
You never ain't not around, yeah
Don't matter what time, what town
I can't get you gone
Turn the bar, yeah, upside down
Just looking for somethin' that does it
I give 'em all my money
Ain't nobody sellin' nothing you proof
Somethin' stronger than I'm used to
Yeah, I've been pourin' ninety to a hundred
Feel like nothing's gonna cut it, that's the hard truth
Yeah, I need something you proof
Oh, I need something you proof
Hey, I've been mixing liquors tryin' to get you gone
Ah, but I must be doin' somethin' wrong
'Cause I've been working hard to fade your memory
Baby, but the only thing faded is me
I need something you proof
Somethin' stronger than I'm used to
Yeah, I've been pourin' ninety to a hundred
Feel like nothing's gonna cut it, that's the hard truth
I need something you proof (poured 'em up 'til they're shuttin' 'em down, yeah)
Ah, I need something you proof (you never ain't not around)
(Don't matter what time, what town)
(I can't get you gone)
(Turn the bar, yeah, upside down)
(Just looking for somethin' that does it)
(I'll give 'em all my money)
(Ain't nobody selling nothing you proof)",2023,"Reggaeton, Latin Urbano"
2023,Un x100to,Grupo Frontera X Bad Bunny,True,"Me queda 1%
Y lo usaré solo para decirte lo mucho que lo siento
Que, si me ven con otra en una disco, solo es perdiendo el tiempo
Baby, ¿pa qué te miento?
Eso de que me vieron feliz, no, no es cierto
Ya nada me hace reír
Solo cuando veo las fotos
Y los videos que tengo de ti
Salí con otra para olvidarte
Y tenía el perfume que te gusta a ti
Prendo para irme a dormir
Porque duermo mejor si sueño que estás aquí
Si supieras que te escribí
No he mandado los mensajes, siguen todos ahí
Wow
Qué mucho me ha costao
Quizás te hice un favor cuando me fui de tu lado
Borracho, viendo tus fotos
Me duele ver que tú sí has mejorado
No tienes días grises
Ya no te duelen las cicatrices
Y yo pensando si decirte que
Me queda 1%
Y lo usaré solo para decirte lo mucho que lo siento
Que, si me ven con otra en una disco, solo es perdiendo el tiempo
Baby, ¿pa qué te miento?
Eso de que me vieron feliz, no, no es cierto (ey)
Hace tiempo no pensaba en ti
Borracho, a tu Insta me metí
Baby, ya yo sé que a ti te va bien
Que, de mí, tú no quieres saber, ey, ey
Viviendo en un infierno que yo mismo incendié
Jugando contigo como si fuese el diez
Siento que ya no estoy en tu corazón
Ahora estoy en tus pies
Rogándote
En el tequila ahogándome
Los muchachos están invitándome a salir, la paso bien
Pero siempre termino extrañándote
En el tequila ahogándome, ey
Las morritas texteándome, ey
Que dónde es la peda hoy, pero
Me queda 1%
Y lo usaré solo para decirte lo mucho que lo siento
Que, si me ven con otra en una disco, solo es perdiendo el tiempo
Baby, ¿pa qué te miento?
Eso de que me vieron feliz, no, no es cierto, ey
Y esto es Grupo Frontera
Y el compa Bad Bunny
Translate to English",2023,"Pop, Rock en Español, Regional Mexican, Cumbia"
2023,Thinkin' Bout Me,Morgan Wallen,True,"Don't know where you at, don't know where you've been
Don't know nothin' 'bout that boy you're into
Don't feel bad for you, but I feel bad for him
And all the hell you gon' be puttin' him through
Probably tell him we're a burnt out flame
Probably tell him that I ain't been on your mind
How I ain't nothin' but a long gone thing
You can cuss my name, but baby, don't you lie
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Making you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Do you hide your phone? Did you change my name?
When he wants to go to our go-to place
Do you tell him you can't? Then go out of your way
To be somewhere, any damn where I ain't
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Making you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Don't know where you at
Girl, I know where you oughta be
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Making you crazy, tell me, baby, are you thinkin' 'bout me?
Yeah, are you thinkin' 'bout me?
Are you thinkin' 'bout me?",2023,"Pop, Rock en Español, Regional Mexican, Cumbia"
2023,Rock And A Hard Place,Bailey Zimmerman,True,"We've been swingin' and missin'
It ain't broke yet, but damn, it needs fixin'
Been a while since your kiss felt like kissin'
It's just different
We've been talkin' 'bout forever since we've been together
Somethin' 'bout a ring makes you think we're better off with
All this but we're caught in
Between a rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
And that's when I lost it
A midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
Between a rock and a hard place
For the record, shit
Throwin' in the towel takes some effort
So I'd rather ride it out for better weather
Together
Between a rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
And that's when I lost it
A midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
Between a rock and a hard place
We've been talkin' 'bout forever since we've been together
Something 'bout a ring makes you think we're better off with
All this but we're caught in
Between a rock and a hard place
Tears rollin' down your face
As I walked out that door
And that's when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
How much more of this can we take?",2022,"Pop, Rock en Español, Regional Mexican, Cumbia"
